Item Code,Item Description,Barcode,Category,Price,Image Filename
112004,PREMIUM ITALIAN WRAPPED KROKAN ALMOND KG,1351214112004,ITALIAN - WRAPPED,160.00,112004.jpg
112005,PREMIUM ITALIAN WRAPPED MARS KG,1351214112005,ITALIAN - WRAPPED,160.00,112005.jpg
112006,PREMIUM ITALIAN WRAPPED MILK HAZELNUT NUTS KG,1351214112006,ITALIAN - WRAPPED,160.00,112006.jpg
112007,PREMIUM ITALIAN WRAPPED DARK PISTACHIO NUTS KG,1351214112007,ITALIAN - WRAPPED,160.00,112007.jpg
112008,PREMIUM ITALIAN WRAPPED PECAN CARAMEL KG,1351214112008,ITALIAN - WRAPPED,160.00,112008.jpg
112009,PREMIUM ITALIAN WRAPPED PECAN MINI BAR KG,1351214112009,ITALIAN - WRAPPED,160.00,112009.jpg
112010,PREMIUM ITALIAN WRAPPED RUCHE ALMOND SLICE KG,1351214112010,ITALIAN - WRAPPED,160.00,112010.jpg
112011,PREMIUM ITALIAN WRAPPED RUCHE ALMOND STICK KG,1351214112011,ITALIAN - WRAPPED,160.00,112011.jpg
112012,PREMIUM ITALIAN WRAPPED SESAME PISTACHIO KG,1351214112012,ITALIAN - WRAPPED,160.00,112012.jpg
112013,PREMIUM ITALIAN WRAPPED WAFER KG,1351214112013,ITALIAN - WRAPPED,160.00,112013.jpg
112014,PREMIUM ITALIAN WRAPPED WHITE WALNUT KG,1351214112014,ITALIAN - WRAPPED,160.00,112014.jpg
112289,PREMIUM ITALIAN WRAPPED CHIPS OMAN KG,1351214112289,ITALIAN - WRAPPED,160.00,112289.jpg
112290,PREMIUM ITALIAN WRAPPED MILK PISTACHIO NUTS KG,1351214112290,ITALIAN - WRAPPED,160.00,112290.jpg
112291,PREMIUM ITALIAN WRAPPED CHEESE STRAWBERRY KG,1351214112291,ITALIAN - WRAPPED,160.00,112291.jpg
112353,PREMIUM ITALIAN WRAPPED PISTACHIO MACHIA KG,1351214112353,ITALIAN - WRAPPED,160.00,112353.jpg
112354,PREMIUM ITALIAN WRAPPED CREPE CHOCO BISCUIT KG,1351214112354,ITALIAN - WRAPPED,160.00,112354.jpg
112408,PREMIUM ITALIAN WRAPPED DARK HAZELNUT NUTS KG,1351214112408,ITALIAN - WRAPPED,160.00,112408.jpg
112409,PREMIUM ITALIAN WRAPPED DARK ALMOND NUTS KG,1351214112409,ITALIAN - WRAPPED,160.00,112409.jpg
112482,PREMIUM ITALIAN WRAPPED PECAN FIGS KG,1351214112482,ITALIAN - WRAPPED,160.00,112482.jpg
112509,PREMIUM ITALIAN WRAPPED HAZELNUT CARAMEL KG,1351214112509,ITALIAN - WRAPPED,160.00,112509.jpg
112528,PREMIUM ITALIAN WRAPPED TRUFFLE HAZELNUT KG,1351214112528,ITALIAN - WRAPPED,160.00,112528.jpg
112529,PREMIUM ITALIAN WRAPPED CRUNCHY COCONUT KG,1351214112529,ITALIAN - WRAPPED,160.00,112529.jpg
112537,PREMIUM ITALIAN WRAPPED DARK CIGAR PISTACHIO KG,1351214112537,ITALIAN - WRAPPED,160.00,112537.jpg
112556,PREMIUM ITALIAN WRAPPED PLAIN DATES CHOCO KG,1351214112556,ITALIAN - WRAPPED,160.00,112556.jpg
112557,PREMIUM ITALIAN WRAPPED CARAMELIZED PECAN DATES KG,1351214112557,ITALIAN - WRAPPED,160.00,112557.jpg
112558,PREMIUM ITALIAN WRAPPED CRISPY LION BAR KG,1351214112558,ITALIAN - WRAPPED,160.00,112558.jpg
112561,PREMIUM ITALIAN WRAPPED NEW CRISPY KG,1351214112561,ITALIAN - WRAPPED,160.00,112561.jpg
112563,PREMIUM ITALIAN WRAPPED NORAN KG,1351214112563,ITALIAN - WRAPPED,160.00,112563.jpg
112564,PREMIUM ITALIAN WRAPPED RICE MISKHE KG,1351214112564,ITALIAN - WRAPPED,160.00,112564.jpg
112565,PREMIUM ITALIAN WRAPPED SWISS HAZELNUT KG,1351214112565,ITALIAN - WRAPPED,160.00,112565.jpg
112579,PREMIUM ITALIAN WRAPPED CRUNCHY CREAM KG,1351214112579,ITALIAN - WRAPPED,160.00,112579.jpg
112625,PREMIUM ITALIAN WRAPPED DIET PISTACHIO NUTS W/O CREAM KG,1351214112625,ITALIAN - WRAPPED,160.00,112625.jpg
112676,PREMIUM ITALIAN WRAPPED TAMRYA PISTACHIO KG,1351214112676,ITALIAN - WRAPPED,160.00,112676.jpg
112677,PREMIUM ITALIAN WRAPPED TAMRYA TAHINA KG,1351214112677,ITALIAN - WRAPPED,160.00,112677.jpg
112678,PREMIUM ITALIAN WRAPPED TAMRYA LOTUS KG,1351214112678,ITALIAN - WRAPPED,160.00,112678.jpg
112679,PREMIUM ITALIAN WRAPPED WHITE FIGS AND WALNUT KG,1351214112679,ITALIAN - WRAPPED,160.00,112679.jpg
112683,PREMIUM ITALIAN WRAPPED DARK CIGAR NUTELLA KG,1351214112683,ITALIAN - WRAPPED,160.00,112683.jpg
112684,PREMIUM ITALIAN WRAPPED DARK CRUNCHY NUTELLA KG,1351214112684,ITALIAN - WRAPPED,160.00,112684.jpg
112685,PREMIUM ITALIAN WRAPPED DARK COFFEE LATTE KG,1351214112685,ITALIAN - WRAPPED,160.00,112685.jpg
112686,PREMIUM ITALIAN WRAPPED DARK CRISPY KG,1351214112686,ITALIAN - WRAPPED,160.00,112686.jpg
112867,PREMIUM ITALIAN WRAPPED DIET ALMOND NUTS KG,1351214112867,ITALIAN - WRAPPED,160.00,112867.jpg
112977,PREMIUM ITALIAN WRAPPED BISCUIT CUP KUNAFA PISTACHIO  KG,1351214112977,ITALIAN - WRAPPED,160.00,112977.jpg
113248,PREMIUM ITALIAN WRAPPED DATES WITH PISTACHIO CORNFLAKES  KG,1351214113248,ITALIAN - WRAPPED,160.00,113248.jpg
113299,PREMIUM ITALIAN WRAPPED CHOCOLATE WITH COCONUT KG,1351214113299,ITALIAN - WRAPPED,160.00,113299.jpg
113327,PREMIUM ITALIAN WRAPPED MUHALABIYA KG,1351214113327,ITALIAN - WRAPPED,160.00,113327.jpg
113351,PREMIUM ITALIAN WRAPPED KROKAN PISTACHIO KG,1351214113351,ITALIAN - WRAPPED,160.00,113351.jpg
113359,PREMIUM ITALIAN WRAPPED CHOCOLATE WAFFLE CARAMEL KG,1351214113359,ITALIAN - WRAPPED,160.00,113359.jpg
113360,PREMIUM ITALIAN WRAPPED WHITE CHOCOLATE WAFFLE KG,1351214113360,ITALIAN - WRAPPED,160.00,113360.jpg
113373,PREMIUM ITALIAN WRAPPED CASHEW BAKLAWA KG,1351214113373,ITALIAN - WRAPPED,160.00,113373.jpg
113453,PREMIUM ITALIAN WRAPPED SESAME KROKAN KG,1351214113453,ITALIAN - WRAPPED,160.00,113453.png
113509,PREMIUM ITALIAN WRAPPED RUCHE BISCUIT HAZELNUT DARK KG,1351214113509,ITALIAN - WRAPPED,160.00,113509.jpg
113554,PREMIUM ITALIAN WRAPPED PECAN KROKAN CARAMEL KG,1351214113554,ITALIAN - WRAPPED,160.00,113554.jpg
113555,PREMIUM ITALIAN WRAPPED SESAME GOLD KG,1351214113555,ITALIAN - WRAPPED,160.00,113555.jpg
113640,PREMIUM ITALIAN WRAPPED DIET HAZELNUT NUTS KG,1351214113640,ITALIAN - WRAPPED,160.00,113640.jpg
113641,PREMIUM ITALIAN WRAPPED PRETZEL CARAMEL WITH MILK CHOCOLATE KG,1351214113641,ITALIAN - WRAPPED,160.00,113641.jpg
113778,PREMIUM ITALIAN OPEN BLUE PLAIN DATES CHOCO KG,1351214113778,ITALIAN - WRAPPED,160.00,113778.jpg
114077,PREMIUM ITALIAN WRAPPED KROKAN ALMOND WITH PRALINE DELICRISP FILLING KG,1351214114077,ITALIAN - WRAPPED,160.00,114077.jpg
114082,PREMIUM ITALIAN WRAPPED SMALL FINGER CIGAR NUTELLA KG,1351214114082,ITALIAN - WRAPPED,160.00,114082.jpg
114227,PREMIUM ITALIAN WRAPPED MILK ALMOND NUTS KG,1351214114227,ITALIAN - WRAPPED,160.00,114227.jpg
100794,WS - CRACKER MIXED,1351214003252,TRADING,42.00,100794.JPG
100795,WS - CRACKERS COATED PEANUT- KG,1351214004311,TRADING,47.62,100795.jpg
100796,CRACKERS FRIED RICE FLAVOURED- KG,1351214004308,TRADING,61.91,100796.png
100802,CRISPY MIX HONEY & MUSTARD- KG,1351214004310,TRADING,61.91,100802.png
100814,WS - FRIED GREEN PEAS COATED,1351214004304,TRADING,47.62,100814.jpg
100834,HOME SNACK FLAVOURED- KG,1351214004312,TRADING,95.24,100834.png
108215,WS - HONEY CINNAMON WALNUT,1351214108215,TRADING,150.00,108215.jpg
108216,WS - GARLIC & HERBS CASHEW,1351214108216,TRADING,100.00,108216.jpg
108400,PREMIUM HAZELNUT RAW KG,1351214108400,TRADING,120.00,108400.jpg
109692,CORN SALT & VINEGAR,1351214109692,TRADING,42.86,109692.jpg
109693,WS - CORN HONEY & MUSTARD,1351214109693,TRADING,42.86,109693.jpg
109694,WS - PIZZA BALL,1351214109694,TRADING,71.43,109694.jpg
110239,PN CASHEW CRUNCHOS,1351214000874,TRADING,102.00,110239.jpg
114258,PREMIUM FIGS WRAPPED WITH PISTACHIIO CREAM KG,1351214114258,FINI- NUTS,140.00,114258.jpg
114259,PREMIUM BELGIUM WRAPPED BIG EGG TIFFANY WITH TOUCH OF GOLD COTTON CANDY PISTACHIO CREAM AND NUTS PCS,1351214114259,FINI- ASSORTED,6.00,114259.jpg
114260,PREMIUM BELGIUM OPEN BIG EGG TIFFANY WITH TOUCH OF GOLD COTTON CANDY PISTACHIO CREAM AND NUTS PCS,1351214114260,FINI- ASSORTED,6.00,114260.jpg
114261,PREMIUM BELGIUM WRAPPED BIG EGG WHITE WITH GOLD DOTS WAFER WITH HAZELNUT CREAM PCS,1351214114261,FINI- ASSORTED,6.00,114261.jpg
114262,PREMIUM BELGIUM OPEN BIG EGG WHITE WITH GOLD DOTS WAFER WITH HAZELNUT CREAM PCS,1351214114262,FINI- ASSORTED,6.00,114262.jpg
114263,PREMIUM BELGIUM EGG BROWN NUTELLA WITH CORN FLAKES KG,1351214114263,FINI- EGGS OPEN,130.00,114263.jpg
114264,PREMIUM BELGIUM EGG WHITE NUTELLA WITH WAFER KG,1351214114264,FINI- EGGS OPEN,130.00,114264.jpg
114265,PREMIUM BELGIUM OPEN PURPLE CARAMEL WITH MIX JANDOYA FILLING KG,1351214114265,BELGIUM - OPEN,130.00,114265.jpg
114266,PREMIUM BELGIUM OPEN WHITE CARAMEL WITH HAZELNUT CREAM AND NUTS KG,1351214114266,BELGIUM - OPEN,130.00,114266.jpg
114267,PREMIUM BELGIUM OPEN LIGHT GREEN CARAMEL WITH MIX JANDOYA FILLING KG,1351214114267,BELGIUM - OPEN,130.00,114267.jpg
114268,PREMIUM BELGIUM EGG OPEN WHITE AND GOLD CARAMEL WITH HAZELNUT CREAM AND NUTS KG,1351214114268,FINI- EGGS OPEN,130.00,114268.jpg
114269,PREMIUM BELGIUM OPEN BROWN CHOCO ALMOND SQUARE ALMOND KG,1351214114269,BELGIUM - OPEN,130.00,114269.jpg
114270,PREMIUM BELGIUM OPEN LIGHT PINK CARAMEL WITH HAZELNUT CREAM AND NUTS KG,1351214114270,BELGIUM - OPEN,130.00,114270.jpg
